TRANSACTION_DT,CUSTOMER_ID,AGE_GROUP,PIN_CODE,PRODUCT_SUBCLASS,PRODUCT_ID,AMOUNT,ASSET,SALES_PRICE
11/2/2000,1444988,45-49,115,110107,4710008111146,1,49,58
11/2/2000,1747300,30-34,221,110507,4710626622857,1,106,124
11/2/2000,852845,45-49,221,560402,4710628121013,1,326,365
11/2/2000,982771,35-39,221,500204,4710036006223,1,107,125
11/2/2000,1012392,,221,130401,4711587809233,1,76,95
11/2/2000,1666052,35-39,115,530105,4014612508249,1,57,75
11/2/2000,1683080,35-39,115,100202,4710162000010,1,17,22
11/2/2000,1191004,25-29,115,110131,4710046036562,1,25,33
11/2/2000,1683080,35-39,115,110507,4710386123816,1,37,45
11/2/2000,1437768,40-44,115,120109,4713154428304,1,34,44
11/2/2000,1282375,50-54,221,100507,4710094097768,1,37,43
11/2/2000,919937,40-44,110,320201,4710644605399,2,128,198
11/2/2000,630849,40-44,115,100401,9415007005469,1,434,489
11/2/2000,1200218,40-44,115,110103,4712031000053,1,51,66
11/2/2000,1598681,30-34,115,120105,4710126092761,1,100,119
11/2/2000,397391,40-44,221,110404,4712789000022,1,36,44
11/2/2000,1395730,40-44,114,110411,4710085120628,1,20,19
11/2/2000,570565,30-34,Unknown,510312,4714499920140,1,28,43
11/2/2000,842525,50-54,115,500301,4711046199547,1,80,106
11/2/2000,886628,35-39,115,720402,4710470351002,1,90,88
11/2/2000,1359145,>65,221,500804,9310022107405,2,58,76
11/2/2000,321433,40-44,221,110107,4710063011030,1,43,55
11/2/2000,570565,30-34,Unknown,500201,4710114128038,1,150,159
11/2/2000,1274233,60-64,221,760101,2100035002807,3,600,853
11/2/2000,1242867,30-34,110,560204,4710032501791,5,295,426
11/2/2000,770910,40-44,115,130206,4710339033056,1,50,65
11/2/2000,1395730,40-44,114,530404,4710038850039,1,115,119
11/2/2000,1093476,45-49,115,100218,4710022275503,1,13,17
11/2/2000,1186987,>65,115,100301,4710603013425,1,93,135
11/2/2000,1365207,40-44,115,130204,4710105010113,1,48,54
11/2/2000,975186,35-39,221,130206,4711080010112,1,34,40
11/2/2000,838351,45-49,115,130309,4710191000012,1,28,35
11/2/2000,1157505,35-39,115,130401,4710057870148,1,90,110
11/2/2000,1592221,30-34,221,120203,4711634002754,1,122,142
11/2/2000,630849,40-44,115,100408,4713150123036,2,130,156
11/2/2000,1534535,35-39,221,110401,4710008290094,1,46,57
11/2/2000,952712,<25,115,110401,4710088410733,1,44,55
11/2/2000,445467,25-29,115,100515,4976669011656,1,125,157
11/2/2000,1666052,35-39,115,110136,4710088410207,1,44,55
11/2/2000,1365207,40-44,115,110312,4711461660042,1,59,60
11/2/2000,993869,30-34,221,100102,40000757320,1,82,89
11/2/2000,1282375,50-54,221,500303,4710367842002,1,23,36
11/2/2000,321433,40-44,221,110515,4710626844112,1,26,32
11/2/2000,1018806,>65,115,130106,4710583996008,1,18,29
11/2/2000,1359145,>65,221,500804,9310022724107,3,36,48
11/2/2000,1183054,30-34,221,110501,4716701000015,1,17,23
11/2/2000,1191141,30-34,115,760619,4713888150403,1,41,59
11/2/2000,629539,40-44,115,130308,4710670200100,1,17,22
11/2/2000,1487930,50-54,106,100215,4901550153832,3,69,90
11/2/2000,1075717,30-34,115,320501,20545062,1,276,378
11/2/2000,1546439,35-39,Others,500108,2250271000072,1,9,15
11/2/2000,1200218,40-44,115,120106,4710011402033,2,44,56
11/2/2000,1627794,30-34,115,110217,4712162000038,1,150,175
11/2/2000,1136548,55-59,115,110507,4710585810685,1,28,35
11/2/2000,1507126,35-39,221,120103,4710011406123,2,46,58
11/2/2000,1557510,40-44,221,120107,4716759020133,1,89,89
11/2/2000,1656893,,Others,100217,4934567212117,1,21,29
11/2/2000,1165647,45-49,115,120103,4710011401135,2,46,58
11/2/2000,1546439,35-39,Others,560322,5010415089229,1,64,89
11/2/2000,1224306,35-39,115,530212,4719859010011,1,134,169
11/2/2000,1546439,35-39,Others,530101,4710054138203,1,51,64
11/2/2000,1191141,30-34,115,130201,4710105045443,1,15,20
11/2/2000,1365207,40-44,115,130205,4710105046013,1,50,68
11/2/2000,1163919,30-34,221,100511,4710085120161,1,19,25
11/2/2000,1261509,40-44,221,100302,748675116250,1,46,59
11/2/2000,1614770,35-39,221,100514,4710626521716,2,276,310
11/2/2000,1646603,35-39,110,100201,4710126020467,1,64,79
11/2/2000,1451115,30-34,110,760164,4714677353043,1,67,94
11/2/2000,1395730,40-44,114,110411,4710085120680,1,17,24
11/2/2000,1592221,30-34,221,110404,4710175565551,1,31,36
11/2/2000,321433,40-44,221,100314,4711767670103,1,45,58
11/2/2000,910378,,115,110401,4710199013304,1,45,52
11/2/2000,426282,40-44,115,110207,4710943100267,1,15,18
11/2/2000,798983,35-39,115,120112,4710697576097,1,45,63
11/2/2000,895651,30-34,221,560402,4710043004120,1,555,569
11/2/2000,1649574,45-49,105,530301,4710186063015,1,87,105
11/2/2000,161084,40-44,110,110401,4902105011645,1,103,145
11/2/2000,631020,30-34,115,110507,4710010050082,1,21,25
11/2/2000,866392,40-44,221,130106,4711022100017,1,17,21
11/2/2000,426848,50-54,115,130308,4710191030064,1,36,46
11/2/2000,950565,40-44,115,130101,20412074,1,61,76
11/2/2000,1120059,>65,115,130109,9300639800080,1,57,79
11/2/2000,679701,40-44,Others,130315,4714981010038,1,28,24
11/2/2000,1093476,45-49,115,110513,4710022212409,1,55,69
11/2/2000,666244,30-34,221,110517,4710057500113,1,94,115
11/2/2000,397391,40-44,221,110411,4710088412201,6,174,218
11/2/2000,1401752,<25,115,100208,4710144204443,1,79,85
11/2/2000,1537208,30-34,115,110411,4710085120093,1,20,19
11/2/2000,1685985,50-54,115,120208,4710706826014,1,74,84
11/2/2000,861052,40-44,115,300605,4973167118542,1,49,70
11/2/2000,380300,45-49,115,530101,4710054135202,1,61,84
11/2/2000,1546439,35-39,Others,520424,4712023775686,1,45,65
11/2/2000,975186,35-39,221,130315,4714981010038,2,56,48
11/2/2000,629539,40-44,115,130201,4710105023748,1,12,15
11/2/2000,1026351,40-44,221,100102,4902757148805,1,57,75
11/2/2000,919937,40-44,110,100507,4710018035005,1,32,39
11/2/2000,433648,45-49,115,760561,4719111323101,3,132,174
11/2/2000,1546439,35-39,Others,110409,9310155413220,1,28,36
11/2/2000,838351,45-49,115,130308,4710670200506,2,18,24
11/2/2000,889667,25-29,221,530104,9556019001305,1,42,56
11/2/2000,570565,30-34,Unknown,100213,4710304111147,1,44,55
11/2/2000,629539,40-44,115,130308,4710290001040,1,30,38
11/2/2000,356220,60-64,115,100511,4710594912028,2,70,110
11/2/2000,993517,35-39,Unknown,100515,4710154018054,2,18,30
11/2/2000,161084,40-44,110,100309,4710740600151,1,82,105
11/2/2000,1365207,40-44,115,560402,8712045013021,1,441,515
11/2/2000,1418095,45-49,221,470206,4901872523405,1,557,702
11/2/2000,798983,35-39,115,130206,4710105023458,1,8,10
11/2/2000,334563,40-44,Unknown,110119,4711258001256,1,28,29
11/2/2000,838054,60-64,115,110117,4710685440362,2,82,104
11/2/2000,998512,30-34,221,500301,4711254012027,1,69,99
11/2/2000,468718,35-39,115,100205,4710664900016,1,47,59
11/2/2000,707985,35-39,221,110411,4710249000834,2,58,74
11/2/2000,321433,40-44,221,110106,4711271000014,1,14,16
11/2/2000,843263,>65,Unknown,130206,4710339033018,2,96,112
11/2/2000,982771,35-39,221,780510,4712814168888,2,96,138
11/2/2000,631020,30-34,115,100102,40000915409,1,35,39
11/2/2000,935111,60-64,115,100305,4710852001013,1,35,45
11/2/2000,1163919,30-34,221,321304,4710644188267,3,240,357
11/2/2000,928724,40-44,115,110504,4710323168054,2,34,40
11/2/2000,1075717,30-34,115,320501,20522667,1,414,567
11/2/2000,993517,35-39,Unknown,712901,8999002568972,1,64,85
11/2/2000,1643978,30-34,115,120110,4710093060220,1,24,34
11/2/2000,1591842,30-34,221,320206,4712076610040,1,38,59
11/2/2000,455411,40-44,Others,100205,8801019931536,1,47,55
11/2/2000,707985,35-39,221,560405,4710043000429,1,149,169
11/2/2000,1451115,30-34,110,100601,4710777110661,2,654,718
11/2/2000,1659726,25-29,221,110410,4710507220165,1,16,20
11/2/2000,941440,35-39,115,100440,4710160001033,1,86,116
11/2/2000,1018806,>65,115,100205,4710467221196,1,50,65
11/2/2000,915328,25-29,221,500807,41334001134,1,80,115
11/2/2000,993869,30-34,221,110402,4710088414052,1,46,48
11/2/2000,603249,40-44,110,130204,4710105015125,1,94,106
11/2/2000,730457,35-39,115,110411,4710085120093,2,40,38
11/2/2000,1574203,50-54,115,100610,8710283630772,1,196,219
11/2/2000,1811445,<25,115,100203,4710861700259,1,19,25
11/2/2000,1243635,40-44,115,500201,4712425010712,1,128,132
11/2/2000,1262766,40-44,221,120103,4710011406123,1,23,29
11/2/2000,1649574,45-49,105,530112,4710094020575,1,51,72
11/2/2000,1395730,40-44,114,110407,4710734000011,1,38,46
11/2/2000,1249477,45-49,221,130308,4710670200506,2,18,24
11/2/2000,1624359,35-39,115,100205,4710176011040,1,14,18
11/2/2000,356220,60-64,115,110110,4710549000664,1,119,185
11/2/2000,1600643,35-39,221,100205,4710096000322,1,15,18
11/2/2000,866392,40-44,221,120112,4711207001115,1,48,59
11/2/2000,1151404,50-54,115,100212,4710736570031,2,108,130
11/2/2000,1546439,35-39,Others,500115,4718757630215,1,45,65
11/2/2000,1068610,35-39,110,110410,4710088411440,1,40,48
11/2/2000,1401752,<25,115,100407,8888215880127,2,200,190
11/2/2000,1537208,30-34,115,100323,4710739028706,1,53,65
11/2/2000,1401752,<25,115,530114,4710210200843,1,161,69
11/2/2000,941440,35-39,115,520402,4715062861204,1,75,109
11/2/2000,1401752,<25,115,110407,4710734000066,3,87,99
11/2/2000,1591514,35-39,115,100503,4710126190535,3,177,198
11/2/2000,1447507,25-29,221,110401,4710088410139,2,86,78
11/2/2000,1525144,30-34,221,100218,4710543282318,1,57,69
11/2/2000,1451115,30-34,110,100443,4710043100013,1,166,149
11/2/2000,666244,30-34,221,100205,4710467221196,1,50,65
11/2/2000,1592221,30-34,221,130316,4710998000505,1,20,23
11/2/2000,1546439,35-39,Others,540209,20370688,6,240,294
11/2/2000,1165647,45-49,115,110506,4710010060012,4,164,200
11/2/2000,397391,40-44,221,130315,4714981010038,5,140,114
11/2/2000,631020,30-34,115,110401,4710144471111,1,33,43
11/2/2000,911306,>65,110,560402,4710628119010,3,1170,1257
11/2/2000,909303,,115,100505,4710018004704,1,35,38
11/2/2000,740609,60-64,110,100311,4710022101208,1,214,255
11/2/2000,1033380,45-49,221,100303,4712172010010,1,49,56
11/2/2000,537957,55-59,115,520433,4716545201104,2,160,219
11/2/2000,895651,30-34,221,530404,4713089003003,1,62,68
11/2/2000,935111,60-64,115,100202,4710162000010,1,17,23
11/2/2000,81986,40-44,115,110401,74603003102,1,76,98
11/2/2000,197038,30-34,221,500202,4713071811159,1,66,59
11/2/2000,843263,>65,Unknown,110401,20535407,2,122,160
11/2/2000,1620023,35-39,115,500201,4710291112172,1,120,137
11/2/2000,1249477,45-49,221,120105,4710030456604,1,58,75
11/2/2000,103800,45-49,114,712902,8888021200171,1,68,90
11/2/2000,321433,40-44,221,110411,4710110241014,2,62,80
11/2/2000,865388,55-59,115,120115,4714242832669,2,68,100
11/2/2000,426282,40-44,115,110403,4710175567166,1,22,28
11/2/2000,811644,50-54,115,110603,4710254011627,1,89,105
11/2/2000,506618,35-39,115,110517,4710057500120,1,94,115
11/2/2000,1282375,50-54,221,100205,4710247005206,1,72,75
11/2/2000,1075717,30-34,115,530209,4710731050101,1,80,90
11/2/2000,443531,45-49,115,110136,4710008241140,1,22,32
11/2/2000,919937,40-44,110,100414,4710375111213,1,89,135
11/2/2000,120258,35-39,115,120112,4711207002112,1,30,40
11/2/2000,321433,40-44,221,120101,4710126092839,1,83,115
11/2/2000,570565,30-34,Unknown,500303,4710367843009,1,23,38
11/2/2000,1075717,30-34,115,501001,4718176270498,5,175,245
11/2/2000,1363586,50-54,115,120112,4711207001115,1,48,59
11/2/2000,982771,35-39,221,110136,4710008242154,1,25,30
11/2/2000,1026290,35-39,115,100218,4710176023098,1,60,75
11/2/2000,631020,30-34,115,100511,4710421090257,1,15,20
11/2/2000,1659726,25-29,221,110402,4710088414311,1,53,60
11/2/2000,81986,40-44,115,100507,4710094699078,1,37,45
11/2/2000,838139,40-44,115,560117,4716357202849,1,238,320
11/2/2000,321433,40-44,221,110403,4710515535022,1,26,40
11/2/2000,1095685,35-39,221,530302,4710084225676,1,108,129
11/2/2000,838061,35-39,115,110502,4710167111018,1,86,85
11/2/2000,421317,>65,106,130315,4714981010038,2,56,48
11/2/2000,669535,45-49,115,100205,4710247005237,1,59,61
11/2/2000,861052,40-44,115,300605,4973167117927,1,49,70
11/2/2000,707985,35-39,221,510326,4714232130010,1,33,48
11/2/2000,1262766,40-44,221,110119,4711258001256,4,112,116
11/2/2000,921732,25-29,115,100205,8888166989627,1,34,43
11/2/2000,356220,60-64,115,110308,4712603100358,1,90,115
11/2/2000,1620023,35-39,115,110507,4710226001021,1,48,62
11/2/2000,790109,30-34,115,130106,4710583350718,1,10,13
11/2/2000,1151404,50-54,115,100207,4710047502066,2,14,18
11/2/2000,982771,35-39,221,530505,4710363522007,1,32,36
11/2/2000,834568,60-64,115,130315,4714981010038,1,28,24
11/2/2000,334563,40-44,Unknown,120112,4711207003195,1,64,89
11/2/2000,1407044,45-49,221,100508,4710421090059,2,24,38
11/2/2000,1614770,35-39,221,130101,20412074,1,61,76
11/2/2000,1191141,30-34,115,760621,4715140029540,1,50,68
11/2/2000,1534535,35-39,221,130206,4710101213334,1,76,90
11/2/2000,95549,60-64,115,100205,4713608110762,1,16,21
11/2/2000,1620023,35-39,115,500201,4710291138134,1,95,109
11/2/2000,1165647,45-49,115,501002,20401351,1,39,59
11/2/2000,347877,40-44,115,130401,4711587808953,1,96,117
11/2/2000,926713,55-59,115,110404,4713390600014,1,26,34
11/2/2000,1224306,35-39,115,500303,4710367814399,1,34,45
11/2/2000,843263,>65,Unknown,110401,4710088410139,2,86,79
11/2/2000,993869,30-34,221,100205,4710247005206,1,72,79
11/2/2000,1451115,30-34,110,100513,4710095987402,1,85,83
11/2/2000,1557824,40-44,110,100205,8801019931536,4,188,220
11/2/2000,25805,30-34,115,110507,4711220013331,1,70,102
11/2/2000,1451115,30-34,110,530212,19200020480,1,140,152
11/2/2000,1437768,40-44,115,731201,4714072300437,1,47,65
11/2/2000,1659726,25-29,221,780510,4712814168888,2,96,131
11/2/2000,669535,45-49,115,760506,4713045037837,1,50,65
11/2/2000,982771,35-39,221,110406,4711186319911,3,57,72
11/2/2000,666244,30-34,221,110502,4710167221014,1,19,25
11/2/2000,886628,35-39,115,130313,4711437000025,1,39,49
11/2/2000,1200218,40-44,115,130106,4711022100017,1,17,21
11/2/2000,1646603,35-39,110,530205,4710731010310,1,25,34
11/2/2000,323215,40-44,221,100209,4903333054206,1,103,139
11/2/2000,1012392,,221,560337,4711800114038,1,31,45
11/2/2000,1534535,35-39,221,560401,4710628064013,1,257,305
11/2/2000,1023299,30-34,221,100205,4710022201496,1,55,69
11/2/2000,540681,30-34,115,110411,4710110221375,8,160,190
11/2/2000,1012392,,221,120106,4710011402194,1,22,28
11/2/2000,1451115,30-34,110,100608,4710311111918,1,304,319
11/2/2000,1175196,30-34,115,120103,4714681951181,1,57,85
11/2/2000,1151404,50-54,115,100208,4710144202463,1,79,85
11/2/2000,1600643,35-39,221,100507,4710626055310,1,34,39
11/2/2000,1557510,40-44,221,120112,4711207002112,1,30,40
11/2/2000,1573879,55-59,221,500203,4710114606048,1,85,89
11/2/2000,1600643,35-39,221,100502,4710294150300,1,56,75
11/2/2000,1163063,35-39,114,100414,9556465600107,1,56,69
11/2/2000,1186987,>65,115,110117,4710046035145,1,61,79
11/2/2000,1018806,>65,115,100205,4710467221226,1,46,65
11/2/2000,1652796,35-39,115,100511,4710085150311,8,112,120
11/2/2000,570565,30-34,Unknown,100208,4710144201404,1,79,85
11/2/2000,770910,40-44,115,100314,4710467221516,1,42,55
11/2/2000,828222,40-44,221,320202,4715398208339,3,120,147
11/2/2000,321433,40-44,221,100218,4711847110246,1,44,55
11/2/2000,1365207,40-44,115,130102,4710088431295,1,36,42
11/2/2000,119283,>65,115,100510,4710126191372,1,58,66
11/2/2000,506618,35-39,115,100418,4710094004810,1,142,176
11/2/2000,993869,30-34,221,560405,4710043004090,1,149,165
11/2/2000,506618,35-39,115,130106,4710583996008,1,18,29
11/2/2000,790109,30-34,115,110411,4710085172696,1,20,19
11/2/2000,993869,30-34,221,130205,4710088433312,4,44,52
11/2/2000,1433067,40-44,115,540617,20565091,1,135,199
11/2/2000,905084,40-44,115,110405,4710085171545,4,60,72
11/2/2000,1054743,40-44,115,110411,4710085172702,12,240,246
11/2/2000,1433067,40-44,115,320201,4710644003324,1,160,210
11/2/2000,798983,35-39,115,530404,4713089003003,3,186,204
11/2/2000,353540,40-44,115,731301,4714692202968,2,128,162
11/2/2000,1507126,35-39,221,100310,4710866000507,1,33,40
11/2/2000,630849,40-44,115,130206,4710339012013,3,72,87
11/2/2000,1249477,45-49,221,130204,4710105045320,1,16,20
11/2/2000,1600643,35-39,221,100205,4710176011040,1,14,18
11/2/2000,1289053,40-44,115,110117,4710063031878,1,77,89
11/2/2000,323215,40-44,221,110410,4710088411792,2,48,60
11/2/2000,1425055,35-39,115,120112,4710357204124,1,43,53
11/2/2000,982771,35-39,221,100416,4710160013074,1,65,75
11/2/2000,570565,30-34,Unknown,100204,9556085318321,2,86,110
11/2/2000,1136548,55-59,115,130106,4710583110015,1,18,29
11/2/2000,1365207,40-44,115,130201,4710105045450,1,15,20
11/2/2000,1191141,30-34,115,760736,4719857500347,1,26,42
11/2/2000,540681,30-34,115,110404,4710175567128,2,40,49
11/2/2000,993869,30-34,221,110411,4710109770419,1,30,38
11/2/2000,1534535,35-39,221,100102,40000915027,1,37,45
11/2/2000,1242867,30-34,110,570308,4716114005553,2,62,64
11/2/2000,662123,55-59,115,100443,4710043100013,1,166,149
11/2/2000,1238747,35-39,115,500202,4713071811159,1,66,59
11/2/2000,922869,35-39,115,130201,4710105010144,1,45,53
11/2/2000,1075274,30-34,221,130204,4710088432346,1,78,106
11/2/2000,1728231,35-39,221,530404,4713089003003,6,372,408
11/2/2000,1657098,30-34,115,510317,4714499720085,1,68,99
11/2/2000,1451115,30-34,110,130308,4710290007011,5,25,33
11/2/2000,1284263,30-34,221,320509,4710347994424,1,60,85
11/2/2000,935111,60-64,115,100305,4710852001020,1,35,45
11/2/2000,1451115,30-34,110,110217,4710126392007,1,162,161
11/2/2000,21951,40-44,221,130110,4710105040554,1,98,119
11/2/2000,631020,30-34,115,110401,4710088410610,1,19,26
11/2/2000,886628,35-39,115,100306,4710022395706,1,67,85
11/2/2000,21951,40-44,221,120101,4716007111118,1,98,129
11/2/2000,426282,40-44,115,100212,4712482050010,1,26,35
11/2/2000,740609,60-64,110,540203,20392048,1,80,99
11/2/2000,889667,25-29,221,500202,4710908111116,1,99,105
11/2/2000,770910,40-44,115,130204,4710105015125,1,94,101
11/2/2000,95549,60-64,115,110217,4710265849066,1,180,135
11/2/2000,137027,30-34,221,120108,4710357302905,1,38,46
11/2/2000,161084,40-44,110,530101,4710049001963,1,54,69
11/2/2000,1151404,50-54,115,100209,4710525600116,1,55,70
11/2/2000,889667,25-29,221,110507,4710010020016,1,114,145
11/2/2000,838351,45-49,115,120104,4715086808117,1,135,198
11/2/2000,628662,50-54,Others,110504,4710063121036,1,27,33
11/2/2000,321433,40-44,221,120110,4710093060381,1,26,37
11/2/2000,629539,40-44,115,100205,4710176021841,1,14,18
11/2/2000,811644,50-54,115,100413,4713398550250,1,132,179
11/2/2000,81986,40-44,115,100511,4710421090257,1,15,20
11/2/2000,1601909,40-44,221,100110,4710035311106,1,14,18
11/2/2000,1546439,35-39,Others,520144,20505233,1,80,99
11/2/2000,922869,35-39,115,110103,4711985005626,1,52,65
11/2/2000,1614770,35-39,221,560117,20510183,1,600,785
11/2/2000,631020,30-34,115,110507,4710010020054,1,21,25
11/2/2000,1299878,45-49,115,100310,4710706211759,1,80,115
11/2/2000,397391,40-44,221,110411,4710088412218,7,203,252
11/2/2000,993869,30-34,221,110411,4710199011775,2,62,76
11/2/2000,1026351,40-44,221,110102,4710943100113,1,16,24
11/2/2000,26550,35-39,221,100312,4710022237501,1,13,18
11/2/2000,629539,40-44,115,130308,4710670200209,1,17,22
11/2/2000,928250,30-34,221,100438,4710063151071,1,148,159
11/2/2000,628662,50-54,Others,130313,4710857472634,1,31,39
11/2/2000,540681,30-34,115,100314,4710467551224,2,84,110
11/2/2000,1425055,35-39,115,110411,4710110221344,1,20,25
11/2/2000,426848,50-54,115,110411,4710085120093,1,20,19
11/2/2000,321433,40-44,221,110516,4710063111389,1,30,42
11/2/2000,399449,30-34,115,500705,4715747122248,1,117,169
11/2/2000,119283,>65,115,500506,2250078000350,1,13,18
11/2/2000,1093476,45-49,115,110511,4710254031144,1,56,66
11/2/2000,790109,30-34,115,110411,4710085172702,1,20,19
11/2/2000,1151404,50-54,115,100511,4710294110212,24,144,216
11/2/2000,629539,40-44,115,100218,4710022275503,1,13,18
11/2/2000,889667,25-29,221,100308,4710740600106,1,113,139
11/2/2000,730457,35-39,115,110507,4710570000145,2,58,72
11/2/2000,236645,35-39,Unknown,100309,4710740600090,1,79,103
11/2/2000,790109,30-34,115,100323,4710015202912,1,14,18
11/2/2000,993869,30-34,221,560402,300080851111,2,686,798
11/2/2000,843263,>65,Unknown,110107,4710008111146,1,49,55
11/2/2000,920971,40-44,115,530301,4710036009316,1,161,199
11/2/2000,1425055,35-39,115,130302,4711634002570,1,31,39
11/2/2000,424172,35-39,115,110109,4712048022017,1,77,129
11/2/2000,629539,40-44,115,100312,4710022237501,1,13,18
11/2/2000,1557824,40-44,110,110401,4710008290094,1,46,57
11/2/2000,628662,50-54,Others,100507,4710154058319,1,32,39
